Date,Open,High,Low,Close
1-February-1999,-,-,-,1000.00
2-February-1999,-,-,-,993.62
3-February-1999,-,-,-,1008.57
4-February-1999,-,-,-,1016.92
5-February-1999,-,-,-,1020.40
8-February-1999,-,-,-,1013.89
9-February-1999,-,-,-,1028.11
10-February-1999,-,-,-,1048.66
11-February-1999,-,-,-,1066.28
12-February-1999,-,-,-,1092.22
15-February-1999,-,-,-,1107.21
16-February-1999,-,-,-,1140.47
17-February-1999,-,-,-,1156.82
18-February-1999,-,-,-,1156.36
19-February-1999,-,-,-,1140.25
22-February-1999,-,-,-,1121.30
23-February-1999,-,-,-,1110.41
24-February-1999,-,-,-,1093.68
25-February-1999,-,-,-,1093.54
26-February-1999,-,-,-,1065.02
1-March-1999,-,-,-,1235.75
3-March-1999,-,-,-,1273.81
4-March-1999,-,-,-,1230.44
5-March-1999,-,-,-,1253.87
8-March-1999,-,-,-,1303.62
9-March-1999,-,-,-,1297.13
10-March-1999,-,-,-,1361.26
11-March-1999,-,-,-,1324.93
12-March-1999,-,-,-,1313.73
15-March-1999,-,-,-,1348.91
16-March-1999,-,-,-,1330.90
17-March-1999,-,-,-,1321.11
19-March-1999,-,-,-,1344.18
22-March-1999,-,-,-,1397.36
23-March-1999,-,-,-,1416.89
24-March-1999,-,-,-,1396.43
26-March-1999,-,-,-,1358.77
30-March-1999,-,-,-,1384.75
31-March-1999,-,-,-,1400.53
1-April-1999,-,-,-,1388.55
5-April-1999,-,-,-,1327.76
6-April-1999,-,-,-,1319.41
7-April-1999,-,-,-,1330.32
8-April-1999,-,-,-,1315.60
9-April-1999,-,-,-,1287.89
12-April-1999,-,-,-,1283.04
13-April-1999,-,-,-,1267.22
15-April-1999,-,-,-,1193.43
16-April-1999,-,-,-,1248.78
19-April-1999,-,-,-,1195.92
20-April-1999,-,-,-,1212.27
21-April-1999,-,-,-,1244.27
22-April-1999,-,-,-,1226.01
23-April-1999,-,-,-,1211.28
26-April-1999,-,-,-,1133.55
28-April-1999,-,-,-,1107.70
29-April-1999,-,-,-,1154.39
3-May-1999,-,-,-,1171.37
4-May-1999,-,-,-,1205.00
5-May-1999,-,-,-,1227.41
6-May-1999,-,-,-,1233.16
7-May-1999,-,-,-,1254.37
10-May-1999,-,-,-,1326.18
11-May-1999,-,-,-,1328.93
12-May-1999,-,-,-,1289.47
13-May-1999,-,-,-,1322.35
14-May-1999,-,-,-,1310.47
17-May-1999,-,-,-,1274.24
18-May-1999,-,-,-,1281.96
19-May-1999,-,-,-,1283.17
20-May-1999,-,-,-,1269.44
21-May-1999,-,-,-,1255.72
24-May-1999,-,-,-,1262.65
25-May-1999,-,-,-,1280.30
26-May-1999,-,-,-,1261.26
27-May-1999,-,-,-,1249.11
28-May-1999,-,-,-,1217.24
31-May-1999,-,-,-,1274.94
1-June-1999,-,-,-,1263.89
2-June-1999,-,-,-,1265.98
3-June-1999,-,-,-,1263.13
4-June-1999,-,-,-,1250.58
7-June-1999,-,-,-,1246.34
8-June-1999,-,-,-,1250.47
9-June-1999,-,-,-,1250.70
10-June-1999,-,-,-,1253.66
11-June-1999,-,-,-,1225.60
14-June-1999,-,-,-,1207.83
15-June-1999,-,-,-,1197.30
16-June-1999,-,-,-,1217.51
17-June-1999,-,-,-,1219.48
18-June-1999,-,-,-,1204.67
21-June-1999,-,-,-,1218.68
22-June-1999,-,-,-,1263.42
